data_hora,Nivel_M,Vazao_M,Chuva_M,Nivel_J,Vazao_J
1961-05-16,66.0,3.8908,0.0,97.0,17.0608
1961-05-17,66.0,3.8908,0.0,97.0,17.0608
1961-05-18,66.0,3.8908,0.0,95.0,16.4901
1961-05-19,66.0,3.8908,0.0,95.0,16.4901
1961-05-20,66.0,3.8908,0.0,95.0,16.4901
1961-05-21,66.0,3.8908,0.0,95.0,16.4901
1961-05-22,66.0,3.8908,0.0,95.0,16.4901
1961-05-23,66.0,3.8908,0.0,95.0,16.4901
1961-05-24,66.0,3.8908,0.0,92.0,15.648
1961-05-25,66.0,3.8908,0.0,92.0,15.648
1961-05-26,66.0,3.8908,0.0,92.0,15.648
1961-05-27,66.0,3.8908,0.0,90.0,15.096
1961-05-28,66.0,3.8908,0.0,90.0,15.096
1961-05-29,66.0,3.8908,0.0,92.0,15.648
1961-05-30,66.0,3.8908,0.0,90.0,15.096
1961-05-31,66.0,3.8908,0.0,90.0,15.096
1961-06-01,66.0,3.8908,0.0,90.0,15.096
1961-06-02,66.0,3.8908,0.0,90.0,15.096
1961-06-03,66.0,3.8908,0.0,90.0,15.096
1961-06-04,66.0,3.8908,0.0,94.0,14.5864
1961-06-05,66.0,3.8908,0.0,94.0,14.5864
1961-06-06,66.0,3.8908,0.0,95.0,14.9116
1961-06-07,66.0,3.8908,0.0,96.0,15.2398
1961-06-08,66.0,3.8908,0.0,96.0,15.2398
1961-06-09,66.0,3.8908,0.0,96.0,15.2398
1961-06-10,66.0,3.8908,0.0,95.0,14.9116
1961-06-11,66.0,3.8908,0.0,95.0,14.9116
1961-06-12,66.0,3.8908,0.0,95.0,14.9116
1961-06-13,66.0,3.8908,0.0,94.0,14.5864
1961-06-14,66.0,3.8908,0.0,93.0,14.2641
1961-06-15,66.0,3.8908,0.0,92.0,13.9449
1961-06-16,66.0,3.8908,0.0,92.0,13.9449
1961-06-17,66.0,3.8908,0.0,92.0,13.9449
1961-06-18,66.0,3.8908,0.0,92.0,13.9449
1961-06-19,66.0,3.8908,0.0,92.0,13.9449
1961-06-20,66.0,3.8908,0.0,91.0,13.6286
1961-06-21,66.0,3.8908,0.0,91.0,13.6286
1961-06-22,66.0,3.8908,0.0,90.0,13.3154
1961-06-23,66.0,3.8908,0.0,90.0,13.3154
1961-06-24,66.0,3.8908,0.0,90.0,13.3154
1961-06-25,66.0,3.8908,0.0,90.0,13.3154
1961-06-26,66.0,3.8908,0.0,90.0,13.3154
1961-06-27,66.0,3.8908,0.0,90.0,13.3154
1961-06-28,66.0,3.8908,0.0,90.0,13.3154
1961-06-29,66.0,3.8908,0.0,90.0,13.3154
1961-06-30,66.0,3.8908,0.0,90.0,13.3154
1961-07-01,66.0,3.8908,0.0,90.0,13.3154
1961-07-02,66.0,3.8908,0.0,90.0,13.3154
1961-07-03,66.0,3.8908,0.0,90.0,13.3154
1961-07-04,66.0,3.8908,0.0,91.0,13.6286
1961-07-05,66.0,3.8908,0.0,92.0,13.9449
1961-07-06,66.0,3.8908,0.0,92.0,13.9449
1961-07-07,66.0,3.8908,19.0,91.0,13.6286
1961-07-08,66.0,3.8908,0.0,90.0,13.3154
1961-07-09,66.0,3.8908,0.0,92.0,13.9449
1961-07-10,66.0,3.8908,0.0,92.0,13.9449
1961-07-11,66.0,3.8908,11.3,92.0,13.9449
1961-07-12,66.0,3.8908,0.0,92.0,13.9449
1961-07-13,66.0,3.8908,0.0,92.0,13.9449
1961-07-14,66.0,3.8908,0.0,92.0,13.9449
1961-07-15,66.0,3.8908,0.0,92.0,13.9449
1961-07-16,66.0,3.8908,0.0,90.0,13.3154
1961-07-17,66.0,3.8908,0.0,90.0,13.3154
1961-07-18,66.0,3.8908,0.0,87.0,12.3939
1961-07-19,66.0,3.8908,0.0,87.0,12.3939
1961-07-20,66.0,3.8908,0.0,85.0,11.7949
1961-07-21,66.0,3.8908,0.0,85.0,11.7949
1961-07-22,66.0,3.8908,0.0,85.0,11.7949
1961-07-23,66.0,3.8908,0.0,85.0,11.7949
1961-07-24,66.0,3.8908,0.0,85.0,11.7949
1961-07-25,66.0,3.8908,0.0,85.0,11.7949
1961-07-26,66.0,3.8908,0.0,85.0,11.7949
1961-07-27,66.0,3.8908,0.0,85.0,11.7949
1961-07-28,66.0,3.8908,0.0,84.0,11.5
1961-07-29,66.0,3.8908,0.0,84.0,11.5
1961-07-30,66.0,3.8908,0.0,84.0,11.5
1961-07-31,66.0,3.8908,0.0,84.0,11.5
1961-08-01,66.0,3.8908,0.0,84.0,11.5
1961-08-02,66.0,3.8908,0.0,84.0,11.5
1961-08-03,66.0,3.8908,0.0,82.0,10.9195
1961-08-04,66.0,3.8908,0.0,82.0,10.9195
1961-08-05,66.0,3.8908,0.0,82.0,10.9195
1961-08-06,66.0,3.8908,0.0,82.0,10.9195
1961-08-07,66.0,3.8908,0.0,82.0,10.9195
1961-08-08,66.0,3.8908,0.0,80.0,10.3516
1961-08-09,66.0,3.8908,0.0,80.0,10.3516
1961-08-10,66.0,3.8908,0.0,80.0,10.3516
1961-08-11,66.0,3.8908,0.0,80.0,10.3516
1961-08-12,66.0,3.8908,0.0,80.0,10.3516
1961-08-13,66.0,3.8908,0.0,80.0,10.3516
1961-08-14,66.0,3.8908,0.0,80.0,10.3516
1961-08-15,66.0,3.8908,0.0,80.0,10.3516
1961-08-16,66.0,3.8908,0.0,80.0,10.3516
1961-08-17,66.0,3.8908,0.0,80.0,10.3516
1961-08-18,66.0,3.8908,0.0,80.0,10.3516
1961-08-19,66.0,3.8908,0.0,80.0,10.3516
1961-08-20,66.0,3.8908,0.0,80.0,10.3516
1961-08-21,66.0,3.8908,0.0,80.0,10.3516
1961-08-22,66.0,3.8908,0.0,80.0,10.3516
1961-08-23,66.0,3.8908,0.0,80.0,10.3516
1961-08-24,66.0,3.8908,0.0,80.0,10.3516
1961-08-25,66.0,3.8908,0.0,80.0,10.3516
1961-08-26,66.0,3.8908,0.0,80.0,10.3516
1961-08-27,66.0,3.8908,0.0,80.0,10.3516
1961-08-28,66.0,3.8908,0.0,80.0,10.3516
1961-08-29,66.0,3.8908,0.0,80.0,10.3516
1961-08-30,66.0,3.8908,0.0,80.0,10.3516
1961-08-31,66.0,3.8908,0.0,80.0,10.3516
1961-09-01,66.0,3.8908,0.0,80.0,10.3516
1961-09-02,66.0,3.8908,0.0,80.0,10.3516
1961-09-03,66.0,3.8908,0.0,80.0,10.3516
1961-09-04,66.0,3.8908,0.0,78.0,9.7963
1961-09-05,66.0,3.8908,0.0,78.0,9.7963
1961-09-06,66.0,3.8908,0.0,78.0,9.7963
1961-09-07,66.0,3.8908,0.0,78.0,9.7963
1961-09-08,66.0,3.8908,0.0,78.0,9.7963
1961-09-09,66.0,3.8908,0.0,78.0,9.7963
1961-09-10,66.0,3.8908,0.0,78.0,9.7963
1961-09-11,66.0,3.8908,0.0,78.0,9.7963
1961-09-12,66.0,3.8908,0.0,78.0,9.7963
1961-09-13,66.0,3.8908,0.0,78.0,9.7963
1961-09-14,66.0,3.8908,0.0,76.0,9.2538
1961-09-15,66.0,3.8908,0.0,75.0,8.9874
1961-09-16,66.0,3.8908,0.0,75.0,8.9874
1961-09-17,66.0,3.8908,0.0,75.0,8.9874
1961-09-18,66.0,3.8908,0.0,75.0,8.9874
1961-09-19,66.0,3.8908,0.0,75.0,8.9874
1961-09-20,66.0,3.8908,0.0,75.0,8.9874
1961-09-21,66.0,3.8908,0.0,75.0,8.9874
1961-09-22,66.0,3.8908,0.0,75.0,8.9874
1961-09-23,66.0,3.8908,0.0,75.0,8.9874
1961-09-24,66.0,3.8908,0.0,75.0,8.9874
1961-09-25,66.0,3.8908,0.0,72.0,8.2076
1961-09-26,66.0,3.8908,0.0,72.0,8.2076
1961-09-27,66.0,3.8908,0.0,72.0,8.2076
1961-09-28,66.0,3.8908,0.0,72.0,8.2076
1961-09-29,66.0,3.8908,0.0,72.0,8.2076
1961-09-30,66.0,3.8908,0.0,72.0,8.2076
1961-10-01,66.0,3.8908,0.0,72.0,8.2076
1961-10-02,66.0,3.8908,0.0,72.0,8.2076
1961-10-03,66.0,3.8908,0.0,72.0,8.2076
1961-10-04,66.0,3.8908,0.0,72.0,8.2076
1961-10-05,66.0,3.8908,0.0,72.0,8.2076
1961-10-06,66.0,3.8908,0.0,70.0,7.7041
1961-10-07,66.0,3.8908,0.0,70.0,7.7041
1961-10-08,66.0,3.8908,0.0,70.0,7.7041
1961-10-09,66.0,3.8908,0.0,70.0,7.7041
1961-10-10,66.0,3.8908,0.0,70.0,7.7041
1961-10-11,66.0,3.8908,0.0,70.0,7.7041
1961-10-12,66.0,3.8908,0.0,70.0,7.7041
1961-10-13,66.0,3.8908,0.0,70.0,7.7041
1961-10-14,66.0,3.8908,0.0,70.0,7.7041
1961-10-15,66.0,3.8908,0.0,70.0,7.7041
1961-10-16,66.0,3.8908,0.0,70.0,7.7041
1961-10-17,66.0,3.8908,0.0,70.0,7.7041
1961-10-18,66.0,3.8908,0.0,70.0,7.7041
1961-10-19,66.0,3.8908,0.0,70.0,7.7041
1961-10-20,66.0,3.8908,0.0,70.0,7.7041
1961-10-21,66.0,3.8908,0.0,70.0,7.7041
1961-10-22,66.0,3.8908,0.0,70.0,7.7041
1961-10-23,66.0,3.8908,0.0,70.0,7.7041
1961-10-24,66.0,3.8908,0.0,70.0,7.7041
1961-10-25,66.0,3.8908,0.0,70.0,7.7041
1961-10-26,66.0,3.8908,0.0,70.0,7.7041
1961-10-27,66.0,3.8908,0.0,72.0,8.2076
1961-10-28,66.0,3.8908,53.3,72.0,8.2076
1961-10-29,66.0,3.8908,0.0,100.0,16.5821
1961-10-30,66.0,3.8908,0.0,100.0,16.5821
1961-10-31,66.0,3.8908,0.0,100.0,16.5821
1961-11-01,66.0,3.8908,0.0,72.0,8.2076
1961-11-02,66.0,3.8908,0.0,82.0,10.9195
1961-11-03,66.0,3.8908,0.0,82.0,10.9195
1961-11-04,66.0,3.8908,0.0,75.0,8.9874
1961-11-05,66.0,3.8908,0.0,72.0,8.2076
1961-11-06,66.0,3.8908,0.0,80.0,10.3516
1961-11-07,66.0,3.8908,0.0,80.0,10.3516
1961-11-08,66.0,3.8908,0.0,80.0,10.3516
1961-11-09,66.0,3.8908,0.0,80.0,10.3516
1961-11-10,66.0,3.8908,0.0,80.0,10.3516
1961-11-11,66.0,3.8908,0.0,97.0,15.571
1961-11-12,66.0,3.8908,0.0,95.0,14.9116
1961-11-13,66.0,3.8908,9.2,98.0,15.9051
1961-11-14,66.0,3.8908,0.0,136.0,29.5984
1961-11-15,66.0,3.8908,0.0,130.0,27.5018
1961-11-16,66.0,3.8908,0.0,118.0,23.191
1961-11-17,66.0,3.8908,0.0,115.0,22.0262
1961-11-18,66.0,3.8908,0.0,110.0,20.1406
1961-11-19,66.0,3.8908,0.0,100.0,16.5821
1961-11-20,66.0,3.8908,0.0,88.0,12.698
1961-11-21,66.0,3.8908,0.0,85.0,11.7949
1961-11-22,66.0,3.8908,0.0,80.0,10.3516
1961-11-23,66.0,3.8908,0.0,80.0,10.3516
1961-11-24,66.0,3.8908,0.0,80.0,10.3516
1961-11-25,66.0,3.8908,0.0,80.0,10.3516
1961-11-26,66.0,3.8908,0.0,75.0,8.9874
1961-11-27,66.0,3.8908,0.0,72.0,8.2076
1961-11-28,66.0,3.8908,0.0,72.0,8.2076
1961-11-29,66.0,3.8908,0.0,70.0,7.7041
1961-11-30,66.0,3.8908,0.0,72.0,8.2076
1961-12-01,66.0,3.8908,0.0,72.0,8.2076
1961-12-02,66.0,3.8908,0.0,72.0,8.2076
1961-12-03,66.0,3.8908,0.0,72.0,8.2076
1961-12-04,66.0,3.8908,0.0,72.0,8.2076
1961-12-05,66.0,3.8908,0.0,72.0,8.2076
1961-12-06,66.0,3.8908,0.0,75.0,8.9874
1961-12-07,66.0,3.8908,11.0,77.0,9.5235
1961-12-08,66.0,3.8908,0.0,80.0,10.3516
1961-12-09,66.0,3.8908,19.0,85.0,11.7949
1961-12-10,66.0,3.8908,0.0,90.0,13.3154
1961-12-11,66.0,3.8908,0.0,95.0,14.9116
1961-12-12,66.0,3.8908,0.0,115.0,22.0262
1961-12-13,66.0,3.8908,0.0,110.0,20.1406
1961-12-14,66.0,3.8908,6.2,140.0,31.0285
1961-12-15,66.0,3.8908,0.0,136.0,29.5984
1961-12-16,66.0,3.8908,0.0,120.0,23.9814
1961-12-17,66.0,3.8908,0.0,110.0,20.1406
1961-12-18,66.0,3.8908,0.0,95.0,14.9116
1961-12-19,66.0,3.8908,0.0,90.0,13.3154
1961-12-20,66.0,3.8908,0.0,85.0,11.7949
1961-12-21,66.0,3.8908,0.0,85.0,11.7949
1961-12-22,66.0,3.8908,0.0,80.0,10.3516
1961-12-23,66.0,3.8908,0.0,80.0,10.3516
1961-12-24,66.0,3.8908,0.0,75.0,8.9874
1961-12-25,66.0,3.8908,0.0,75.0,8.9874
1961-12-26,66.0,3.8908,0.0,72.0,8.2076
1961-12-27,66.0,3.8908,0.0,72.0,8.2076
1961-12-28,66.0,3.8908,0.0,72.0,8.2076
1961-12-29,66.0,3.8908,0.0,72.0,8.2076
1961-12-30,66.0,3.8908,15.2,78.0,9.7963
1961-12-31,66.0,3.8908,0.0,80.0,10.3516
1962-01-01,66.0,3.8908,0.0,80.0,10.3516
1962-01-02,66.0,3.8908,0.0,85.0,11.7949
1962-01-03,66.0,3.8908,0.0,90.0,13.3154
1962-01-04,66.0,3.8908,19.0,118.0,23.191
1962-01-05,66.0,3.8908,0.0,105.0,18.3255
1962-01-06,66.0,3.8908,0.0,110.0,20.1406
1962-01-07,66.0,3.8908,22.0,110.0,20.1406
1962-01-08,66.0,3.8908,0.0,180.0,55.6347
1962-01-09,66.0,3.8908,0.0,120.0,23.9814
1962-01-10,66.0,3.8908,0.0,105.0,18.3255
1962-01-11,66.0,3.8908,0.0,175.0,51.9865
1962-01-12,66.0,3.8908,22.0,170.0,48.4463
1962-01-13,66.0,3.8908,46.2,140.0,31.0285
1962-01-14,66.0,3.8908,23.0,140.0,31.0285
1962-01-15,66.0,3.8908,0.0,140.0,31.0285
1962-01-16,66.0,3.8908,0.0,155.0,38.4847
1962-01-17,66.0,3.8908,0.0,120.0,23.9814
1962-01-18,66.0,3.8908,0.0,115.0,22.0262
1962-01-19,66.0,3.8908,0.0,120.0,23.9814
1962-01-20,66.0,3.8908,21.0,135.0,29.2449
1962-01-21,66.0,3.8908,17.0,140.0,31.0285
1962-01-22,66.0,3.8908,0.0,140.0,31.0285
1962-01-23,66.0,3.8908,0.0,145.0,32.852
1962-01-24,66.0,3.8908,0.0,140.0,31.0285
1962-01-25,66.0,3.8908,0.0,125.0,25.7999
1962-01-26,66.0,3.8908,0.0,130.0,27.5018
1962-01-27,66.0,3.8908,31.0,120.0,23.9814
1962-01-28,66.0,3.8908,43.0,180.0,55.6347
1962-01-29,66.0,3.8908,21.0,170.0,48.4463
1962-01-30,66.0,3.8908,17.0,225.0,93.1906
1962-01-31,66.0,3.8908,20.2,295.0,167.6131
1962-02-01,66.0,3.8908,11.0,170.0,48.4463
1962-02-02,66.0,3.8908,9.0,160.0,41.6944
1962-02-03,66.0,3.8908,0.0,150.0,35.3875
1962-02-04,66.0,3.8908,0.0,135.0,29.2449
1962-02-05,66.0,3.8908,0.0,120.0,23.9814
1962-02-06,66.0,3.8908,0.0,110.0,20.1406
1962-02-07,66.0,3.8908,0.0,180.0,55.6347
1962-02-08,66.0,3.8908,0.0,155.0,38.4847
1962-02-09,66.0,3.8908,0.0,140.0,31.0285
1962-02-10,66.0,3.8908,29.0,132.0,28.1941
1962-02-11,66.0,3.8908,18.2,160.0,41.6944
1962-02-12,66.0,3.8908,0.0,155.0,38.4847
1962-02-13,66.0,3.8908,0.0,140.0,31.0285
1962-02-14,66.0,3.8908,0.0,135.0,29.2449
1962-02-15,66.0,3.8908,0.0,130.0,27.5018
1962-02-16,66.0,3.8908,0.0,140.0,31.0285
1962-02-17,66.0,3.8908,0.0,125.0,25.7999
1962-02-18,66.0,3.8908,0.0,125.0,25.7999
1962-02-19,66.0,3.8908,0.0,120.0,23.9814
1962-02-20,66.0,3.8908,0.0,120.0,23.9814
1962-02-21,66.0,3.8908,0.0,115.0,22.0262
1962-02-22,66.0,3.8908,0.0,110.0,20.1406
1962-02-23,66.0,3.8908,0.0,110.0,20.1406
1962-02-24,66.0,3.8908,0.0,105.0,18.3255
1962-02-25,66.0,3.8908,0.0,102.0,17.2708
1962-02-26,66.0,3.8908,0.0,110.0,20.1406
1962-02-27,66.0,3.8908,0.0,140.0,31.0285
1962-02-28,66.0,3.8908,0.0,135.0,29.2449
1962-03-01,66.0,3.8908,0.0,120.0,23.9814
1962-03-02,66.0,3.8908,0.0,215.0,84.1252
1962-03-03,66.0,3.8908,0.0,105.0,18.3255
1962-03-04,66.0,3.8908,0.0,100.0,16.5821
1962-03-05,66.0,3.8908,0.0,100.0,16.5821
1962-03-06,66.0,3.8908,0.0,110.0,20.1406
1962-03-07,66.0,3.8908,23.0,115.0,22.0262
1962-03-08,66.0,3.8908,0.0,155.0,38.4847
1962-03-09,66.0,3.8908,27.0,142.0,31.7531
1962-03-10,66.0,3.8908,0.0,125.0,25.7999
1962-03-11,66.0,3.8908,0.0,110.0,20.1406
1962-03-12,66.0,3.8908,0.0,100.0,16.5821
1962-03-13,66.0,3.8908,0.0,98.0,15.9051
1962-03-14,66.0,3.8908,0.0,98.0,15.9051
1962-03-15,66.0,3.8908,0.0,95.0,14.9116
1962-03-16,66.0,3.8908,0.0,95.0,14.9116
1962-03-17,66.0,3.8908,0.0,95.0,14.9116
1962-03-18,66.0,3.8908,0.0,90.0,13.3154
1962-03-19,66.0,3.8908,0.0,95.0,14.9116
1962-03-20,66.0,3.8908,0.0,92.0,13.9449
1962-03-21,66.0,3.8908,0.0,92.0,13.9449
1962-03-22,66.0,3.8908,0.0,90.0,13.3154
1962-03-23,66.0,3.8908,0.0,95.0,14.9116
1962-03-24,66.0,3.8908,0.0,92.0,13.9449
1962-03-25,66.0,3.8908,0.0,92.0,13.9449
1962-03-26,66.0,3.8908,0.0,92.0,13.9449
1962-03-27,66.0,3.8908,0.0,92.0,13.9449
1962-03-28,66.0,3.8908,0.0,92.0,13.9449
1962-03-29,66.0,3.8908,0.0,92.0,13.9449
1962-03-30,66.0,3.8908,13.0,110.0,20.1406
1962-03-31,66.0,3.8908,0.0,110.0,20.1406
1962-04-01,66.0,3.8908,0.0,105.0,18.3255
1962-04-02,66.0,3.8908,0.0,98.0,15.9051
1962-04-03,66.0,3.8908,0.0,95.0,14.9116
1962-04-04,66.0,3.8908,0.0,90.0,13.3154
1962-04-05,66.0,3.8908,0.0,90.0,13.3154
1962-04-06,66.0,3.8908,0.0,90.0,13.3154
1962-04-07,66.0,3.8908,0.0,88.0,12.698
1962-04-08,66.0,3.8908,0.0,85.0,11.7949
1962-04-09,66.0,3.8908,0.0,85.0,11.7949
1962-04-10,66.0,3.8908,0.0,85.0,11.7949
1962-04-11,66.0,3.8908,0.0,85.0,11.7949
1962-04-12,66.0,3.8908,0.0,85.0,11.7949
1962-04-13,66.0,3.8908,0.0,85.0,11.7949
1962-04-14,66.0,3.8908,0.0,88.0,12.698
1962-04-15,66.0,3.8908,0.0,85.0,11.7949
1962-04-16,66.0,3.8908,0.0,85.0,11.7949
1962-04-17,66.0,3.8908,0.0,82.0,10.9195
1962-04-18,66.0,3.8908,0.0,82.0,10.9195
1962-04-19,66.0,3.8908,0.0,82.0,10.9195
1962-04-20,66.0,3.8908,0.0,82.0,10.9195
1962-04-21,66.0,3.8908,0.0,82.0,10.9195
1962-04-22,66.0,3.8908,0.0,82.0,10.9195
1962-04-23,66.0,3.8908,0.0,82.0,10.9195
1962-04-24,66.0,3.8908,0.0,80.0,10.3516
1962-04-25,66.0,3.8908,0.0,80.0,10.3516
1962-04-26,66.0,3.8908,0.0,80.0,10.3516
1962-04-27,66.0,3.8908,0.0,80.0,10.3516
1962-04-28,66.0,3.8908,0.0,80.0,10.3516
1962-04-29,66.0,3.8908,0.0,80.0,10.3516
1962-04-30,66.0,3.8908,0.0,82.0,10.9195
1962-05-01,66.0,3.8908,0.0,82.0,10.9195
1962-05-02,66.0,3.8908,0.0,85.0,11.7949
1962-05-03,66.0,3.8908,0.0,87.0,12.3939
1962-05-04,66.0,3.8908,0.0,85.0,11.7949
1962-05-05,66.0,3.8908,0.0,80.0,10.3516
1962-05-06,66.0,3.8908,0.0,80.0,10.3516
1962-05-07,66.0,3.8908,0.0,80.0,10.3516
1962-05-08,66.0,3.8908,0.0,80.0,10.3516
1962-05-09,66.0,3.8908,0.0,80.0,10.3516
1962-05-10,66.0,3.8908,0.0,80.0,10.3516
1962-05-11,66.0,3.8908,0.0,80.0,10.3516
1962-05-12,66.0,3.8908,0.0,80.0,10.3516
1962-05-13,66.0,3.8908,0.0,80.0,10.3516
1962-05-14,66.0,3.8908,11.0,80.0,10.3516
1962-05-15,66.0,3.8908,0.0,80.0,10.3516
1962-05-16,66.0,3.8908,0.0,80.0,10.3516
1962-05-17,66.0,3.8908,0.0,80.0,10.3516
1962-05-18,66.0,3.8908,0.0,80.0,10.3516
1962-05-19,66.0,3.8908,0.0,80.0,10.3516
1962-05-20,66.0,3.8908,0.0,80.0,10.3516
1962-05-21,66.0,3.8908,0.0,80.0,10.3516
1962-05-22,66.0,3.8908,0.0,80.0,10.3516
1962-05-23,66.0,3.8908,0.0,80.0,10.3516
1962-05-24,66.0,3.8908,0.0,80.0,10.3516
1962-05-25,66.0,3.8908,0.0,80.0,10.3516
1962-05-26,66.0,3.8908,0.0,80.0,10.3516
1962-05-27,66.0,3.8908,0.0,78.0,9.7963
1962-05-28,66.0,3.8908,0.0,78.0,9.7963
1962-05-29,66.0,3.8908,0.0,78.0,9.7963
1962-05-30,66.0,3.8908,7.0,78.0,9.7963
1962-05-31,66.0,3.8908,3.0,78.0,9.7963
1962-06-01,66.0,3.8908,0.0,78.0,9.7963
1962-06-02,66.0,3.8908,0.0,78.0,9.7963
1962-06-03,66.0,3.8908,0.0,78.0,9.7963
1962-06-04,66.0,3.8908,0.0,78.0,9.7963
1962-06-05,66.0,3.8908,0.0,78.0,9.7963
1962-06-06,66.0,3.8908,0.0,80.0,10.3516
1962-06-07,66.0,3.8908,0.0,80.0,10.3516
1962-06-08,66.0,3.8908,0.0,80.0,10.3516
1962-06-09,66.0,3.8908,9.0,80.0,10.3516
1962-06-10,66.0,3.8908,7.0,88.0,12.698
1962-06-11,66.0,3.8908,0.0,88.0,12.698
1962-06-12,66.0,3.8908,0.0,85.0,11.7949
1962-06-13,66.0,3.8908,0.0,85.0,11.7949
1962-06-14,66.0,3.8908,0.0,85.0,11.7949
1962-06-15,66.0,3.8908,0.0,80.0,10.3516
1962-06-16,66.0,3.8908,0.0,80.0,10.3516
1962-06-17,66.0,3.8908,0.0,80.0,10.3516
1962-06-18,66.0,3.8908,0.0,80.0,10.3516
1962-06-19,66.0,3.8908,0.0,80.0,10.3516
1962-06-20,66.0,3.8908,0.0,80.0,10.3516
1962-06-21,66.0,3.8908,0.0,80.0,10.3516
1962-06-22,66.0,3.8908,0.0,80.0,10.3516
1962-06-23,66.0,3.8908,0.0,80.0,10.3516
1962-06-24,66.0,3.8908,0.0,80.0,10.3516
1962-06-25,66.0,3.8908,0.0,80.0,10.3516
1962-06-26,66.0,3.8908,0.0,80.0,10.3516
1962-06-27,66.0,3.8908,0.0,80.0,10.3516
1962-06-28,66.0,3.8908,0.0,80.0,10.3516
1962-06-29,66.0,3.8908,0.0,80.0,10.3516
1962-06-30,66.0,3.8908,0.0,80.0,10.3516
1962-07-01,66.0,3.8908,0.0,80.0,10.3516
1962-07-02,66.0,3.8908,0.0,80.0,10.3516
1962-07-03,66.0,3.8908,0.0,80.0,10.3516
1962-07-04,66.0,3.8908,0.0,80.0,10.3516
1962-07-05,66.0,3.8908,0.0,80.0,10.3516
1962-07-06,66.0,3.8908,0.0,80.0,10.3516
1962-07-07,66.0,3.8908,0.0,80.0,10.3516
1962-07-08,66.0,3.8908,0.0,80.0,10.3516
1962-07-09,66.0,3.8908,0.0,80.0,10.3516
1962-07-10,66.0,3.8908,0.0,80.0,10.3516
1962-07-11,66.0,3.8908,0.0,80.0,10.3516
1962-07-12,66.0,3.8908,0.0,80.0,10.3516
1962-07-13,66.0,3.8908,0.0,80.0,10.3516
1962-07-14,66.0,3.8908,0.0,80.0,10.3516
1962-07-15,66.0,3.8908,0.0,80.0,10.3516
1962-07-16,66.0,3.8908,0.0,75.0,8.9874
1962-07-17,66.0,3.8908,0.0,75.0,8.9874
1962-07-18,66.0,3.8908,0.0,75.0,8.9874
1962-07-19,66.0,3.8908,0.0,75.0,8.9874
1962-07-20,66.0,3.8908,0.0,75.0,8.9874
1962-07-21,66.0,3.8908,18.0,75.0,8.9874
1962-07-22,66.0,3.8908,0.0,75.0,8.9874
1962-07-23,66.0,3.8908,0.0,75.0,8.9874
1962-07-24,66.0,3.8908,0.0,75.0,8.9874
1962-07-25,66.0,3.8908,0.0,75.0,8.9874
1962-07-26,66.0,3.8908,0.0,75.0,8.9874
1962-07-27,66.0,3.8908,0.0,75.0,8.9874
1962-07-28,66.0,3.8908,0.0,75.0,8.9874
1962-07-29,66.0,3.8908,0.0,75.0,8.9874
1962-07-30,66.0,3.8908,0.0,75.0,8.9874
1962-07-31,66.0,3.8908,0.0,75.0,8.9874
1962-08-01,66.0,3.8908,0.0,75.0,8.9874
1962-08-02,66.0,3.8908,0.0,75.0,8.9874
1962-08-03,66.0,3.8908,0.0,75.0,8.9874
1962-08-04,66.0,3.8908,0.0,75.0,8.9874
1962-08-05,66.0,3.8908,0.0,75.0,8.9874
1962-08-06,66.0,3.8908,0.0,75.0,8.9874
1962-08-07,66.0,3.8908,0.0,75.0,8.9874
1962-08-08,66.0,3.8908,0.0,75.0,8.9874
1962-08-09,66.0,3.8908,0.0,75.0,8.9874
1962-08-10,66.0,3.8908,0.0,73.0,8.4642
1962-08-11,66.0,3.8908,0.0,73.0,8.4642
1962-08-12,66.0,3.8908,0.0,73.0,8.4642
1962-08-13,66.0,3.8908,0.0,73.0,8.4642
1962-08-14,66.0,3.8908,0.0,73.0,8.4642
1962-08-15,66.0,3.8908,0.0,73.0,8.4642
1962-08-16,66.0,3.8908,0.0,73.0,7.1767
1962-08-17,66.0,3.8908,0.0,73.0,7.1767
1962-08-18,66.0,3.8908,0.0,73.0,7.1767
1962-08-19,66.0,3.8908,0.0,73.0,7.1767
1962-08-20,66.0,3.8908,0.0,73.0,7.1767
1962-08-21,66.0,3.8908,0.0,73.0,7.1767
1962-08-22,66.0,3.8908,0.0,73.0,7.1767
1962-08-23,66.0,3.8908,0.0,72.0,6.9116
1962-08-24,66.0,3.8908,0.0,72.0,6.9116
1962-08-25,66.0,3.8908,0.0,72.0,6.9116
1962-08-26,66.0,3.8908,0.0,71.0,6.6508
1962-08-27,66.0,3.8908,0.0,71.0,6.6508
1962-08-28,66.0,3.8908,0.0,71.0,6.6508
1962-08-29,66.0,3.8908,0.0,71.0,6.6508
1962-08-30,66.0,3.8908,0.0,70.0,6.3943
1962-08-31,66.0,3.8908,0.0,70.0,6.3943
1962-09-01,66.0,3.8908,0.0,70.0,6.3943
1962-09-02,66.0,3.8908,0.0,70.0,6.3943
1962-09-03,66.0,3.8908,0.0,70.0,6.3943
1962-09-04,66.0,3.8908,0.0,70.0,6.3943
1962-09-05,66.0,3.8908,0.0,70.0,6.3943
1962-09-06,66.0,3.8908,0.0,70.0,6.3943
1962-09-07,66.0,3.8908,0.0,70.0,6.3943
1962-09-08,66.0,3.8908,0.0,70.0,6.3943
1962-09-09,66.0,3.8908,0.0,70.0,6.3943
